"","condition","worker_id","education","english_native","ethnicity","gender","age","religion","comp_check","comments","trialNum","swatch","response","responseCoded","rt","country"
"3122","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",2,"BI2A00038","probably no",-2,1212,"india"
"3123","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",3,"BI2A00046","maybe no",-1,61440,"india"
"3124","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",4,"BI2A00008","maybe yes",1,5584,"india"
"3125","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",5,"BI2A00006","probably yes",2,4069,"india"
"3126","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",6,"BI2A00014","probably yes",2,2679,"india"
"3127","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",7,"BI2A00010","maybe no",-1,5055,"india"
"3128","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",8,"BI2A00034","probably no",-2,4583,"india"
"3129","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",9,"BI2A00031","probably yes",2,2639,"india"
"3130","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",10,"BI2A00036","maybe yes",1,1720,"india"
"3131","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",11,"BI2A00019","maybe no",-1,3998,"india"
"3132","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",12,"BI2A00011","probably yes",2,2199,"india"
"3133","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",13,"BI2A00012","probably no",-2,2479,"india"
"3134","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",14,"BI2A00004","probably yes",2,23439,"india"
"3135","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",15,"BI2A00005","equally yes/no",0,1984,"india"
"3136","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",16,"BI2A00039","maybe no",-1,1887,"india"
"3137","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",17,"BI2A00023","probably yes",2,1632,"india"
"3138","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",18,"BI2A00044","definitely yes",3,2094,"india"
"3139","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",19,"BI2A00045","maybe yes",1,1912,"india"
"3140","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",20,"BI2A00002","maybe no",-1,2455,"india"
"3141","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",21,"BI2A00007","equally yes/no",0,2016,"india"
"3142","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",22,"BI2A00022","maybe yes",1,2702,"india"
"3143","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",23,"BI2A00043","maybe yes",1,3471,"india"
"3144","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",24,"BI2A00028","maybe no",-1,1879,"india"
"3145","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",25,"BI2A00024","probably yes",2,1703,"india"
"3146","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",26,"BI2A00029","definitely yes",3,1503,"india"
"3147","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",27,"BI2A00042","maybe yes",1,1439,"india"
"3148","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",28,"BI2A00047","maybe yes",1,1856,"india"
"3149","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",29,"BI2A00025","maybe no",-1,1559,"india"
"3150","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",30,"BI2A00009","probably yes",2,1790,"india"
"3151","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",31,"BI2A00032","maybe no",-1,1736,"india"
"3152","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",32,"BI2A00016","maybe yes",1,1423,"india"
"3153","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",33,"BI2A00035","probably yes",2,2094,"india"
"3154","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",34,"BI2A00018","definitely yes",3,2191,"india"
"3155","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",35,"BI2A00001","probably yes",2,2103,"india"
"3156","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",36,"BI2A00021","maybe yes",1,1407,"india"
"3157","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",37,"BI2A00027","maybe no",-1,1285,"india"
"3158","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",38,"BI2A00041","probably no",-2,1999,"india"
"3159","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",39,"BI2A00013","maybe yes",1,1488,"india"
"3160","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",40,"BI2A00037","probably yes",2,1993,"india"
"3161","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",41,"BI2A00017","maybe yes",1,2254,"india"
"3162","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",42,"BI2A00030","probably yes",2,2143,"india"
"3163","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",43,"BI2A00026","probably yes",2,1751,"india"
"3164","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",44,"BI2A00003","definitely yes",3,3416,"india"
"3165","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",45,"BI2A00048","definitely yes",3,1014,"india"
"3166","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",46,"BI2A00015","probably yes",2,1543,"india"
"3167","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",47,"BI2A00020","maybe yes",1,1008,"india"
"3168","sense","A8B4AE3QMECV","grad_degree",NA,"asian_southAsian","male",27,"christianity_protestant","Close up pictures are asked to judge,if they are real close.","Good survey, no problems",48,"BI2A00033","probably yes",2,712,"india"
"3169","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",1,"BI2A00009","maybe no",-1,11221,"india"
"3170","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",2,"BI2A00005","maybe yes",1,5853,"india"
"3171","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",3,"BI2A00016","maybe yes",1,5422,"india"
"3172","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",4,"BI2A00043","probably yes",2,2890,"india"
"3173","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",5,"BI2A00001","probably yes",2,4874,"india"
"3174","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",6,"BI2A00041","probably yes",2,3406,"india"
"3175","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",7,"BI2A00021","definitely no",-3,3606,"india"
"3176","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",8,"BI2A00022","definitely no",-3,3996,"india"
"3177","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",9,"BI2A00014","maybe yes",1,3757,"india"
"3178","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",10,"BI2A00023","probably no",-2,5241,"india"
"3179","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",11,"BI2A00046","definitely no",-3,4100,"india"
"3180","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",12,"BI2A00003","definitely no",-3,3605,"india"
"3181","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",13,"BI2A00028","definitely no",-3,3646,"india"
"3182","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",14,"BI2A00025","definitely no",-3,3722,"india"
"3183","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",15,"BI2A00039","definitely no",-3,3098,"india"
"3184","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",16,"BI2A00038","definitely no",-3,3022,"india"
"3185","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",17,"BI2A00029","definitely no",-3,5027,"india"
"3186","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",18,"BI2A00013","definitely no",-3,3974,"india"
"3187","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",19,"BI2A00020","maybe no",-1,6282,"india"
"3188","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",20,"BI2A00031","definitely no",-3,3521,"india"
"3189","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",21,"BI2A00026","definitely no",-3,3187,"india"
"3190","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",22,"BI2A00007","definitely no",-3,3100,"india"
"3191","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",23,"BI2A00017","definitely no",-3,3793,"india"
"3192","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",24,"BI2A00024","definitely no",-3,3087,"india"
"3193","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",25,"BI2A00004","maybe yes",1,4518,"india"
"3194","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",26,"BI2A00042","maybe yes",1,2294,"india"
"3195","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",27,"BI2A00018","definitely no",-3,3339,"india"
"3196","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",28,"BI2A00040","definitely no",-3,3358,"india"
"3197","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",29,"BI2A00048","definitely no",-3,15620,"india"
"3198","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",30,"BI2A00044","definitely no",-3,4525,"india"
"3199","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",31,"BI2A00006","probably yes",2,3207,"india"
"3200","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",32,"BI2A00002","probably yes",2,2321,"india"
"3201","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",33,"BI2A00034","probably yes",2,2528,"india"
"3202","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",34,"BI2A00037","probably yes",2,2308,"india"
"3203","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",35,"BI2A00019","maybe yes",1,3721,"india"
"3204","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",36,"BI2A00032","definitely no",-3,3757,"india"
"3205","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",37,"BI2A00036","definitely no",-3,3071,"india"
"3206","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",38,"BI2A00010","definitely no",-3,2980,"india"
"3207","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",39,"BI2A00047","definitely no",-3,2528,"india"
"3208","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",40,"BI2A00035","definitely no",-3,3406,"india"
"3209","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",41,"BI2A00008","definitely no",-3,2900,"india"
"3210","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",42,"BI2A00015","probably yes",2,2441,"india"
"3211","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",43,"BI2A00011","probably yes",2,5379,"india"
"3212","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",44,"BI2A00033","probably yes",2,2309,"india"
"3213","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",45,"BI2A00045","probably yes",2,2931,"india"
"3214","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",46,"BI2A00027","probably no",-2,4039,"india"
"3215","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",47,"BI2A00030","definitely no",-3,2742,"india"
"3216","hungry","A1AOB9O0NEFXMW","grad_degree",NA,"asian_southAsian","female",43,"hinduism","I 
I think this one can feel the hunger","Thank you",48,"BI2A00012","definitely no",-3,3066,"india"
"3217","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",1,"BI2A00002","maybe yes",1,8068,"india"
"3218","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",2,"BI2A00006","probably no",-2,4828,"india"
"3219","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",3,"BI2A00007","equally yes/no",0,5019,"india"
"3220","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",4,"BI2A00001","definitely yes",3,4865,"india"
"3221","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",5,"BI2A00019","maybe no",-1,2851,"india"
"3222","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",6,"BI2A00026","maybe yes",1,5927,"india"
"3223","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",7,"BI2A00014","probably yes",2,3958,"india"
"3224","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",8,"BI2A00027","maybe no",-1,2082,"india"
"3225","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",9,"BI2A00031","maybe no",-1,8781,"india"
"3226","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",10,"BI2A00038","definitely no",-3,71709,"india"
"3227","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",11,"BI2A00024","definitely yes",3,3424,"india"
"3228","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",12,"BI2A00032","maybe no",-1,6743,"india"
"3229","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",13,"BI2A00003","maybe yes",1,2882,"india"
"3230","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",14,"BI2A00025","probably yes",2,4393,"india"
"3231","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",15,"BI2A00043","probably no",-2,5291,"india"
"3232","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",16,"BI2A00030","definitely no",-3,7948,"india"
"3233","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",17,"BI2A00022","equally yes/no",0,6397,"india"
"3234","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",18,"BI2A00020","maybe yes",1,4544,"india"
"3235","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",19,"BI2A00012","maybe yes",1,3464,"india"
"3236","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",20,"BI2A00021","equally yes/no",0,4970,"india"
"3237","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",21,"BI2A00042","maybe no",-1,3866,"india"
"3238","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",22,"BI2A00046","definitely no",-3,5357,"india"
"3239","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",23,"BI2A00013","probably yes",2,2436,"india"
"3240","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",24,"BI2A00045","definitely no",-3,1785,"india"
"3241","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",25,"BI2A00008","definitely yes",3,2971,"india"
"3242","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",26,"BI2A00018","definitely no",-3,4153,"india"
"3243","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",27,"BI2A00033","probably no",-2,1797,"india"
"3244","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",28,"BI2A00015","maybe yes",1,2208,"india"
"3245","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",29,"BI2A00017","probably no",-2,3271,"india"
"3246","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",30,"BI2A00040","definitely no",-3,3082,"india"
"3247","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",31,"BI2A00023","probably no",-2,6587,"india"
"3248","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",32,"BI2A00010","equally yes/no",0,2808,"india"
"3249","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",33,"BI2A00041","definitely no",-3,2579,"india"
"3250","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",34,"BI2A00035","definitely no",-3,5314,"india"
"3251","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",35,"BI2A00039","probably no",-2,6107,"india"
"3252","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",36,"BI2A00047","definitely no",-3,5616,"india"
"3253","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",37,"BI2A00016","maybe no",-1,3870,"india"
"3254","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",38,"BI2A00005","maybe yes",1,11645,"india"
"3255","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",39,"BI2A00028","equally yes/no",0,14747,"india"
"3256","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",40,"BI2A00034","maybe yes",1,18709,"india"
"3257","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",41,"BI2A00029","maybe no",-1,13752,"india"
"3258","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",42,"BI2A00048","definitely no",-3,10009,"india"
"3259","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",43,"BI2A00009","definitely yes",3,16652,"india"
"3260","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",44,"BI2A00011","probably yes",2,11668,"india"
"3261","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",45,"BI2A00037","probably yes",2,14466,"india"
"3262","pain","A29NN8KJEV2TV6","college_some",NA,"asian_southAsian","male",47,"christianity_catholic","This one can feel pain, I think","It takes time to load the picture",46,"BI2A00004","probably no",-2,9325,"india"
